POINTID,Bdfine (g cm-3),SOCS (kg cm-2),coarse_vol,GPS_LAT,GPS_LONG,BDfine  method 
37602726,1.083596467,2.911066097,0.277826503,47.39366087,2.560124767,Local-Prediction
37602744,1.020749767,2.829880223,0.037376905,47.55473306,2.536852755,Local-Prediction
37622692,0.9896666,4.372064817,0.102090481,47.0911488,2.629797974,Local-Prediction
37622764,1.159710367,2.472699337,0.072969683,47.73549556,2.537315494,Local-Prediction
37642790,1.131746767,2.925788131,0.01328366,47.96991779,2.529846852,Local-Prediction
37682694,1.0481986,4.084709936,0.102100113,47.11438913,2.70595241,Local-Prediction
37682698,1.1136405,1.618288134,0.03123247,47.15019845,2.700939852,Local-Prediction
37702692,1.0163826,4.516974896,0.074131693,47.09824984,2.734677745,Local-Prediction
37722688,0.898327333,6.696871735,0.200126232,47.06419562,2.765865705,Local-Prediction
37722804,1.155998533,2.604346896,0.037223035,48.10238965,2.618286635,Local-Prediction
37742656,1.022385933,4.255731492,0.214613406,46.77939054,2.831333687,Local-Prediction
37742800,1.1019596,3.385974917,0.106777568,48.06839474,2.650218287,Local-Prediction
37762806,1.064687467,5.609393014,0.174203479,48.12386312,2.669162089,Local-Prediction
37782658,1.014132867,5.1230839,0.028521336,46.80076614,2.881052932,Local-Prediction
37782784,1.114529567,3.102660768,0.026632891,47.92878615,2.724205087,Local-Prediction
37802674,0.7581729,10.20235419,0.012004351,46.94578945,2.887765462,Local-Prediction
37802686,1.0857705,3.718722802,0.053877875,47.0532544,2.873150019,Local-Prediction
37822690,1.0267677,4.566349204,0.144749024,47.09080106,2.894484106,Local-Prediction
37822754,1.112672733,3.683139188,0.075370683,47.66380269,2.815365417,Local-Prediction
37822766,1.134251467,2.653103669,0.041361108,47.77121287,2.800279454,Local-Prediction
37902696,1.0371981,6.149576979,0.024830857,47.15138346,2.992175277,Local-Prediction
37922790,1.116365567,3.224428217,0.01757603,47.9947202,2.903266506,Local-Prediction
37942774,1.089665367,1.757778504,0.03979996,47.85321683,2.949822003,Local-Prediction
38002772,1.081844767,2.032628025,0.021430373,47.84042431,3.032112529,Local-Prediction
37922710,1.090856333,6.252846849,0.054116586,47.27846493,3.00158241,Local-Prediction
37922722,0.979677933,6.235238391,0.162555289,47.38592755,2.987056346,Local-Prediction
37922728,1.065171967,4.877216641,0.029913814,47.43965559,2.9797644,Local-Prediction
37962654,1.070632167,4.207530956,0.01257536,46.78020324,3.120516143,Local-Prediction
37962708,1.176807033,1.421596325,0.08483984,47.26393726,3.056622344,Local-Prediction
38022776,1.058123967,2.278037221,0.012430268,47.87792932,3.0538451,Local-Prediction
38022812,1.1051191,2.163031514,0.118340711,48.20021405,3.009564451,Local-Prediction
38062800,0.6840543,11.95256111,0.034634396,48.09617581,3.077885587,Local-Prediction
38082706,0.791564533,8.759196166,0.032720684,47.25601844,3.216878293,Local-Prediction
38102812,1.0895243,2.414515357,0.068857619,48.20696833,3.116758055,Local-Prediction
38122810,1.0898734,2.302274767,0.039807256,48.19073441,3.145992528,Local-Prediction
38142672,0.7967255,7.936064738,0.032926997,46.95627332,3.334842237,Local-Prediction
38162710,0.958196133,4.989093299,0.165584002,47.29839241,3.31753987,Local-Prediction
38162740,1.0157735,7.424277624,0.167541084,47.56715224,3.282702045,Local-Prediction
38162794,1.148064833,2.188744187,0.046768038,48.05078958,3.218811965,Local-Prediction
38182646,1.114654733,3.116063126,0.008673367,46.72645756,3.416397132,Local-Prediction
38222762,0.925419233,5.207845175,0.086436308,47.7690987,3.336589044,Local-Prediction
38242692,0.903315733,7.147999427,0.025484154,47.14352661,3.443267805,Local-Prediction
38262652,0.963657967,6.206276393,0.027140314,46.78657886,3.514029951,Local-Prediction
38262778,1.069899033,3.765672996,0.016856794,47.91564927,3.371163788,Local-Prediction
38262810,1.114512967,3.787282591,0.045463394,48.20225374,3.333588769,Local-Prediction
38262828,1.094052233,2.919947152,0.039953788,48.36344436,3.312214273,Local-Prediction
38282776,1.079217933,3.32342049,0.104804898,47.89934307,3.400141915,Local-Prediction
38302756,1.109497367,2.867064949,0.035779276,47.7217734,3.449799049,Local-Prediction
38322708,1.056240833,3.905753674,0.288887106,47.29324311,3.530532308,Local-Prediction
38322712,1.122131533,2.976776322,0.045759951,47.32909144,3.526061575,Local-Prediction
38342728,1.005711433,5.46077695,0.23308401,47.4740493,3.534531902,Local-Prediction
38362766,0.9302589,5.539444575,0.030173568,47.81611958,3.518138445,Local-Prediction
38382794,1.047969933,2.969023181,0.042865315,48.06854719,3.512852629,Local-Prediction
38422782,1.105178267,2.828297705,0.045099785,47.96417995,3.579940912,Local-Prediction
38502784,1.109658767,2.117773325,0.124545597,47.98829725,3.684473556,Local-Prediction
38622598,1.1442056,2.525862139,0.056613371,46.32939553,4.038495982,Local-Prediction
38622624,1.044074567,3.81054481,0.029338707,46.56267781,4.012348594,Local-Prediction
38622774,0.978875567,5.249951818,0.09097502,47.9077713,3.85553962,Local-Prediction
38662770,1.004758467,5.937491183,0.011810763,47.87489229,3.913151611,Local-Prediction
38682654,0.991000933,4.581401105,0.097069565,46.83614895,4.060181647,Local-Prediction
38702758,1.0593319,5.006939107,0.062201092,47.77026196,3.979137864,Local-Prediction
38722618,0.965060933,7.913499653,0,46.51601419,4.148251056,Local-Prediction
38722676,0.826413167,8.388619791,0.053112251,47.03637065,4.090271178,Local-Prediction
38722694,0.8565819,8.122430193,0.10374534,47.19782126,4.071975791,Local-Prediction
38762586,1.003429833,5.876549312,0.036766016,46.23164117,4.231289012,Local-Prediction
38762770,0.9642786,6.89632432,0.148595654,47.88221408,4.046410604,Local-Prediction
38782602,0.856278967,6.339105932,0.219083866,46.37664451,4.24170234,Local-Prediction
38782764,0.989555833,5.266702538,0.157865599,47.82986371,4.079307457,Local-Prediction
38822718,1.040395067,2.260312516,0.04712626,47.42021023,4.179443989,Local-Prediction
38842590,1.054228667,4.784108508,0.03855554,46.27308432,4.33084932,Local-Prediction
38862658,0.7015497,8.941807783,0.066925787,46.8847486,4.2914788,Local-Prediction
38882776,1.002798133,6.114173905,0.218318799,47.94458887,4.200248199,Local-Prediction
38922722,0.9823453,6.723415613,0.0360213,47.46308123,4.307618078,Local-Prediction
38942636,1.039818933,5.995147976,0.051715598,46.69279373,4.417038467,Local-Prediction
38942748,1.082750033,4.03126385,0.121893561,47.69767682,4.308352609,Local-Prediction
38982598,0.975487533,5.743424433,0.08575347,46.35436532,4.504517856,Local-Prediction
38982634,1.000510833,4.199057408,0.023973608,46.67753615,4.471042994,Local-Prediction
38982756,1.060932733,5.052169169,0.077130414,47.77218754,4.353589091,Local-Prediction
39042744,1.087811833,4.775296038,0.145949793,47.66863266,4.445080796,Local-Prediction
39062638,1.008440933,4.964222819,0.088394281,46.71875411,4.571599187,Local-Prediction
39062668,1.043586467,4.509155508,0.152779221,46.98803098,4.543779156,Local-Prediction
39082600,1.0164122,6.020731808,0.016027589,46.37889997,4.632233742,Local-Prediction
39082636,0.9388824,8.158193027,0.01482316,46.70211291,4.599512118,Local-Prediction
39122644,0.939266967,4.641181042,0.07811941,46.7765379,4.644386836,Local-Prediction
39122658,1.0828314,4.241105698,0.133477547,46.90221279,4.631600884,Local-Prediction
39122694,1.147686633,3.045173064,0.072267816,47.22532737,4.598359745,Local-Prediction
39122744,1.070117267,4.611090021,0.251917068,47.67398301,4.551306148,Local-Prediction
39142674,1.0678483,4.90416672,0.155777805,47.04713114,4.643134638,Local-Prediction
39162612,0.771643067,9.408453217,0.035383475,46.49180814,4.725261176,Local-Prediction
39162624,1.094165133,3.441055816,0.035302294,46.59955784,4.714562902,Local-Prediction
39162684,0.826376733,8.099449896,0.019884083,47.13818549,4.660222107,Local-Prediction
39182722,1.001789533,6.256353231,0.191039213,47.48051835,4.651518454,Local-Prediction
39182728,0.637465033,10.92705374,0.167083739,47.53435984,4.645939187,Local-Prediction
39242728,1.075190133,5.054446913,0.132660585,47.53823445,4.725412327,Local-Prediction
39262718,0.972006233,8.228325216,0.075840516,47.44976598,4.761014032,Local-Prediction
39302654,1.117977933,2.161386263,0.070529051,46.87776111,4.870688651,Local-Prediction
39302730,0.9802841,7.978695166,0.187707969,47.56000105,4.803087991,Local-Prediction
39322674,1.0657307,3.978031707,0.012518509,47.05857349,4.879371014,Local-Prediction
39342616,1.1425149,1.49471516,0.008888226,46.53898191,4.955648124,Local-Prediction
39342660,1.106996233,2.947019848,0.1242839,46.93411197,4.91781628,Local-Prediction
39402712,1.005799067,6.348725962,0.205022475,47.40465798,4.951436478,Local-Prediction
39422638,1.012462467,4.365365844,0.020083575,46.74142038,5.041212928,Local-Prediction
39422650,1.134613467,2.182274524,0.066328229,46.84919058,5.031079881,Local-Prediction
39442694,0.953186433,6.024798312,0.083957613,47.24549468,5.019815041,Local-Prediction
39482690,1.084805367,2.368244428,0.133688343,47.21198456,5.075913023,Local-Prediction
39522634,1.132722367,2.402524771,0.027055865,46.71142356,5.175002272,Local-Prediction
39522706,1.074373067,3.226977681,0.072965624,47.35803004,5.115109754,Local-Prediction
39542638,1.117220233,3.189623223,0.008693156,46.74852099,5.197829759,Local-Prediction
39542656,1.1378399,2.413422532,0.008852178,46.91019853,5.183087341,Local-Prediction
39582636,1.023711267,5.229733023,0.028782964,46.73287115,5.251657038,Local-Prediction
39582726,1.045523667,5.789960497,0.025025186,47.54114078,5.177636993,Local-Prediction
39602668,0.843704233,8.127998834,0.042375114,47.02145947,5.251915722,Local-Prediction
39602674,1.144276833,2.027862804,0.03685951,47.0753485,5.247029991,Local-Prediction
39622640,0.971048033,6.605381755,0.075771418,46.77109516,5.300664799,Local-Prediction
39722722,1.135238633,2.227919898,0.00883212,47.51326713,5.366409906,Local-Prediction
39762708,1.076531433,2.192389968,0.030223187,47.38977142,5.430509838,Local-Prediction
39802730,1.0087295,3.990804998,0.088417339,47.58956831,5.466079405,Local-Prediction
39622664,1.131827967,2.434249232,0.022398318,46.98668062,5.281390481,Local-Prediction
39662644,1.037049667,3.264308137,0.016347697,46.80929659,5.349741602,Local-Prediction
39702634,1.037429967,5.668892528,0.037964498,46.72169664,5.409829764,Local-Prediction
39722592,1.046114967,5.283192386,0.025038985,46.34539788,5.468171923,Local-Prediction
39722602,0.8643571,8.480894443,0.020778969,46.43526581,5.460547858,Local-Prediction
39762600,0.639266333,11.49606057,0.126180284,46.41947888,5.513975097,Local-Prediction
39802646,0.866240633,8.837665847,0.035697356,46.83500668,5.531214456,Local-Prediction
39842644,1.067175333,5.037557124,0.008306988,46.81919097,5.585029105,Local-Prediction
39842734,1.042210433,3.775921144,0.05651223,47.62768443,5.516022049,Local-Prediction
39902632,0.925356267,6.767735856,0.030019321,46.71453735,5.67231306,Local-Prediction
39922702,1.058366933,5.698921968,0.020975053,47.34454789,5.646510232,Local-Prediction
39922720,1.085750333,4.006288416,0.053876929,47.50624219,5.632903211,Local-Prediction
39942654,0.989645433,4.002261083,0.027851836,46.91432936,5.708467046,Local-Prediction
40022644,0.766303,9.350038381,0.102831619,46.82857228,5.82039444,Local-Prediction
40022690,0.977133467,5.8486615,0.095841417,47.24193844,5.787318259,Local-Prediction
40042656,0.8102626,8.671738446,0.457282949,46.93743028,5.838039889,Local-Prediction
40042710,1.110204667,2.32298905,0.207425332,47.42265423,5.799179653,Local-Prediction
40062684,1.055330967,5.627536849,0.047770485,47.19005812,5.844341772,Local-Prediction
40062702,1.0643188,3.675688892,0.114471781,47.35179415,5.8314129,Local-Prediction
40082620,0.830076833,8.521350664,0.135880703,46.61585907,5.915542758,Local-Prediction
40102648,0.813216267,5.498384029,0.144141593,46.86852927,5.922246409,Local-Prediction
40102752,1.094489367,4.16793638,0.084588837,47.80301294,5.848250317,Local-Prediction
40182638,0.961746233,5.666391726,0.104593574,46.78254574,6.033722852,Local-Prediction
40182704,1.156568467,3.09155118,0.05211427,47.37572729,5.988549123,Local-Prediction
40262650,0.7966955,6.217797069,0.055147248,46.89421934,6.130372068,Local-Prediction
40282720,0.8704441,5.572158625,0.12547646,47.52430562,6.109937899,Local-Prediction
40302672,0.847698867,10.48915846,0.071044695,47.09384701,6.168358718,Local-Prediction
40322650,0.877355233,11.30895114,0.032295787,46.89700743,6.20895501,Local-Prediction
40322728,0.8940408,6.245507683,0.010522991,47.59807513,6.15761208,Local-Prediction
40382762,1.012320467,5.517649934,0.143003575,47.90637312,6.214792798,Local-Prediction
40402692,0.907760167,7.323790503,0.025606329,47.27820031,6.287072516,Local-Prediction
40422750,1.002100133,4.710683197,0.036719085,47.8003718,6.276070211,Local-Prediction
40502692,0.982379233,6.447652668,0.011550738,47.28262979,6.41902067,Local-Prediction
40522754,0.9605686,4.800345719,0.035250926,47.84076862,6.406834004,Local-Prediction
40602678,0.921534867,7.164898179,0.018312932,47.16102963,6.559300807,Local-Prediction
40662730,1.059070067,5.400598571,0.034208717,47.63100323,6.607878421,Local-Prediction
40702748,0.603867267,14.74584353,0.134077501,47.7944433,6.650495001,Local-Prediction
40742708,1.0030749,5.862047628,0.098136161,47.43646512,6.726724404,Local-Prediction
40842690,0.865386533,7.669527471,0.076818184,47.27850735,6.868871277,Local-Prediction
40842744,0.7136957,8.536241012,0.046202781,47.76402942,6.839329076,Local-Prediction
40862692,0.913918033,7.639728661,0.045740305,47.29724971,6.894194474,Local-Prediction
40862704,0.805088033,7.643003353,0.033261107,47.40515544,6.887739598,Local-Prediction
40922698,0.6495328,10.76914212,0.021261628,47.35344082,6.970271752,Local-Prediction
40922712,1.0697289,5.032983786,0.043716418,47.47933271,6.962909762,Local-Prediction
40962738,0.9764643,5.288587471,0.05313668,47.71458036,7.002353814,Local-Prediction
40982722,1.092577,4.488383643,0.017207949,47.57144034,7.037259815,Local-Prediction
34842886,1.135403033,3.750567651,0.056202312,48.50486461,-1.374186024,Local-Prediction
34842922,1.0150868,5.656785097,0.011930723,48.82425976,-1.447977219,Local-Prediction
34842976,1.135067633,2.729549312,0.02246099,49.30314345,-1.560940739,Local-Prediction
34902924,0.994116933,6.857839905,0.011687136,48.85033664,-1.371186153,Local-Prediction
34922938,1.1035173,3.938547248,0.008587448,48.97731106,-1.372990907,Local-Prediction
34922974,1.100209533,4.089712409,0.021786237,49.29662891,-1.4478561,Local-Prediction
34942996,1.070633867,4.4839662,0.016868177,49.49451468,-1.466890134,Local-Prediction
34982910,1.002885533,5.705593777,0.032452812,48.73711086,-1.23483881,Local-Prediction
35023008,1.051874067,5.243578687,0.052283815,49.61207997,-1.382753586,Local-Prediction
35062918,0.9778045,7.664155067,0.027527767,48.81901813,-1.143179431,Local-Prediction
35122928,1.000705867,5.885882603,0.054384102,48.91591271,-1.082266786,Local-Prediction
35122964,1.013899233,4.570137706,0.020111502,49.23546598,-1.155089697,Local-Prediction
35202886,1.076543833,4.096194339,0.043982673,48.55361857,-0.891443819,Local-Prediction
35222880,1.0576673,4.452486162,0.043244815,48.5029592,-0.852942088,Local-Prediction
35242882,1.0185493,5.763468666,0.02439529,48.52336674,-0.829996617,Local-Prediction
35242914,1.040346933,5.228549974,0.0517405,48.80764577,-0.892444873,Local-Prediction
35262906,0.967553667,7.541932009,0.023202232,48.73922876,-0.849806213,Local-Prediction
35302888,0.949629533,7.956878982,0.018860705,48.58456146,-0.761054688,Local-Prediction
35302916,0.645379833,9.584412906,0.051672451,48.83334203,-0.815403576,Local-Prediction
35382886,0.991725433,6.428542577,0.023768102,48.57720861,-0.649756793,Local-Prediction
35382904,0.998826267,6.55313107,0.032325703,48.73718773,-0.684249804,Local-Prediction
35382936,1.0644055,4.884029715,0.067377079,49.02153146,-0.746267861,Local-Prediction
35402926,0.952197267,7.174142853,0.074409934,48.93529286,-0.699736371,Local-Prediction
35402938,0.981391033,6.136857386,0.111758038,49.04191686,-0.723062953,Local-Prediction
35522964,1.085641867,4.124086401,0.025960509,49.28854332,-0.610576261,Local-Prediction
35542908,1.059971967,5.001742871,0.021006194,48.79335591,-0.476125812,Local-Prediction
35582934,1.104042733,4.167423737,0.074829845,49.0296118,-0.471328412,Local-Prediction
35602968,1.068918333,5.585554612,0.131988887,49.33439485,-0.509250119,Local-Prediction
35622928,0.961968067,6.315282205,0.023071378,48.98135528,-0.405745327,Local-Prediction
35662888,0.844132367,8.19566814,0.046268704,48.63065061,-0.277081724,Local-Prediction
35662910,1.0765293,4.263134676,0.083316422,48.82633549,-0.317874551,Local-Prediction
35742904,1.090915667,3.885136344,0.021606177,48.78295941,-0.198750213,Local-Prediction
35762908,1.119109967,3.078534784,0.03138105,48.82102754,-0.179100504,Local-Prediction
35762926,1.049651567,4.046348835,0.086505975,48.9811553,-0.212323431,Local-Prediction
35762938,1.1000342,3.724649454,0.059461198,49.08789373,-0.234623441,Local-Prediction
35782882,1.0045998,6.372729084,0.024069227,48.59215221,-0.104692054,Local-Prediction
35842892,0.951944367,6.073165309,0.056250274,48.68850531,-0.042013421,Local-Prediction
35862920,1.088729033,4.183517169,0.089438465,48.94012937,-0.065824616,Local-Prediction
35922922,1.092020667,2.948332342,0.069004502,48.96525864,0.011819299,Local-Prediction
35942898,0.9959628,6.133453049,0.049642685,48.75406403,0.082057565,Local-Prediction
35942934,1.062181367,5.157524311,0.021049058,49.07448698,0.017177787,Local-Prediction
35962878,0.856929167,7.415702371,0.046937202,48.57841309,0.144545274,Local-Prediction
36062928,0.955454567,8.057457066,0.060900471,49.03555668,0.190905804,Local-Prediction
36102936,0.839437667,7.863895689,0.046023221,49.11155432,0.23098916,Local-Prediction
36122956,0.9590961,8.553462455,0.011280065,49.2919934,0.222509007,Local-Prediction
36142896,0.948235933,6.452000249,0.030738741,48.7600817,0.355560416,Local-Prediction
36202856,0.844548567,9.366379047,0.01680876,48.41070604,0.504948077,Local-Prediction
36202906,1.0664981,4.875644442,0.043590141,48.85618184,0.419299938,Local-Prediction
36222866,1.1088272,3.129962044,0.013018148,48.50212765,0.514844396,Local-Prediction
36282864,1.1353201,3.37829095,0.046272887,48.49120045,0.598836889,Local-Prediction
36282894,1.075709833,4.67171655,0.068043956,48.75854709,0.548059212,Local-Prediction
36302848,1.148080733,1.328148283,0.067062713,48.35086765,0.652435724,Local-Prediction
36302890,1.117558867,3.152006113,0.15555732,48.72520209,0.581862914,Local-Prediction
36362866,1.105073,3.966248801,0.040340021,48.5181316,0.703009165,Local-Prediction
36402884,1.129423567,2.759237717,0.196365285,48.68310908,0.726886463,Local-Prediction
36122992,1.106111167,3.220019945,0.054831872,49.61243186,0.157469607,Local-Prediction
36202996,1.059150167,4.053143912,0.04330282,49.65760057,0.26013699,Local-Prediction
36242932,1.066647367,4.694694347,0.067509409,49.09244152,0.428361353,Local-Prediction
36242982,1.117639933,2.718063969,0.155566848,49.53770264,0.340186375,Local-Prediction
36243004,1.1170702,3.285215551,0.013113656,49.7335641,0.300742647,Local-Prediction
36282966,0.965393333,7.366795453,0.019167791,49.39992597,0.42333275,Local-Prediction
36302956,0.881452533,6.887185772,0.137588241,49.31319601,0.468212051,Local-Prediction
36382928,1.130374233,1.823643968,0.050994163,49.0729775,0.625566654,Local-Prediction
36462984,1.0865708,2.857516273,0.025982145,49.58106421,0.638612534,Local-Prediction
36462990,1.1136794,2.487616332,0.045430936,49.63451585,0.628210719,Local-Prediction
36462994,1.1073219,2.295141005,0.040418798,49.67014899,0.621260148,Local-Prediction
36502954,1.0927754,1.44074743,0.044616234,49.31830191,0.744837443,Local-Prediction
36522982,1.126950767,2.346753011,0.017739727,49.57007305,0.724456194,Local-Prediction
36542974,0.899678867,11.3750076,0.045059766,49.50104638,0.765575747,Local-Prediction
36562982,1.0787667,3.825400286,0.025800347,49.57459076,0.779389771,Local-Prediction
36602888,1.104508533,3.617567065,0.030984296,48.7410445,0.990282709,Local-Prediction
36603014,1.1252549,2.420427225,0.022271138,49.86424259,0.779687421,Local-Prediction
36642976,1.089206467,1.977447476,0.044477001,49.53006563,0.899381843,Local-Prediction
36643002,1.0873768,2.119745996,0.044405606,49.76179811,0.855425258,Local-Prediction
36742906,1.146487967,3.444949057,0.036928105,48.91682729,1.150718109,Local-Prediction
36782982,1.096669467,2.257652354,0.064252588,49.59896098,1.081689588,Local-Prediction
36802926,1.145216067,2.650112084,0.066906575,49.10169081,1.20015715,Local-Prediction
36802962,1.1107272,1.843788786,0.107535771,49.42278518,1.141944206,Local-Prediction
36822900,1.058894467,4.625423751,0.136726657,48.87187063,1.268706112,Local-Prediction
36922946,1.132103433,2.713408492,0.041286013,49.29290093,1.331891029,Local-Prediction
36922960,1.0958376,3.116016463,0.026197928,49.41780093,1.309571106,Local-Prediction
36962914,1.104314567,2.84937619,0.173005929,49.01156058,1.43673161,Local-Prediction
36962928,0.8291301,7.438083502,0.135746764,49.1365002,1.414871998,Local-Prediction
36963018,1.109309767,2.502924693,0.035773443,49.93940217,1.270936453,Local-Prediction
37022988,0.8747283,7.862189209,0.047865461,49.67815527,1.402224083,Local-Prediction
37062928,1.131264067,1.166736783,0.027021974,49.14689068,1.551143375,Local-Prediction
37062996,1.123532133,2.885948527,0.055647403,49.75372217,1.444624399,Local-Prediction
37122956,1.101740667,1.978837934,0.06453053,49.40298658,1.589885327,Local-Prediction
37142964,1.131601767,3.15650689,0.017811636,49.47644373,1.604927832,Local-Prediction
37182940,1.0509733,3.950945555,0.14170763,49.26627939,1.696532998,Local-Prediction
37182990,1.135527433,2.631949693,0.017872322,49.7126005,1.619588578,Local-Prediction
37323090,1.083632667,3.429736694,0.017069481,50.61930653,1.656916905,Local-Prediction
37323104,0.881657433,8.827735146,0.04822634,50.74421891,1.634518252,Local-Prediction
37343088,1.045105667,4.822044115,0.042753166,50.60350188,1.688201709,Local-Prediction
37363062,1.130600533,1.768486129,0.022374571,50.37350304,1.757196983,Local-Prediction
37363066,1.094323967,2.58815719,0.030707366,50.40920267,1.75093789,Local-Prediction
37383082,1.081682267,2.998368321,0.017039282,50.55401733,1.753853268,Local-Prediction
37403062,1.0820643,2.392171197,0.030373802,50.3775275,1.813130802,Local-Prediction
37423104,1.099384,3.09635244,0.035464705,50.75438993,1.775447777,Local-Prediction
37423108,0.8729475,9.195450782,0.024648529,50.79008628,1.769126719,Local-Prediction
37443100,1.122310267,2.098643102,0.05559025,50.72070458,1.809928309,Local-Prediction
37443118,1.127305233,2.292480606,0.022310813,50.88134342,1.7815384,Local-Prediction
37463072,1.100419967,1.940932711,0.030873142,50.47278235,1.881638188,Local-Prediction
37503072,1.081116467,1.636564915,0.017030521,50.47674722,1.93769784,Local-Prediction
37543110,1.114208667,2.513580933,0.035925749,50.81992809,1.935341754,Local-Prediction
37583080,1.094239833,3.818308011,0.030705078,50.55602731,2.037714065,Local-Prediction
37623106,1.049735667,4.760814122,0.14750932,50.79207276,2.054420412,Local-Prediction
37643054,1.123159833,1.377206998,0.026833587,50.32965158,2.160815832,Local-Prediction
37643108,1.097611733,3.236921398,0.100896747,50.81187597,2.079600409,Local-Prediction
37683112,1.079178733,2.093279311,0.058399713,50.85146626,2.130022078,Local-Prediction
37703070,1.0986785,2.427768777,0.03082579,50.47829752,2.221086409,Local-Prediction
37703124,1.078013367,4.953793959,0.058340328,50.96054871,2.140111175,Local-Prediction
37783068,1.1005436,2.31463673,0.026307473,50.46800101,2.336191295,Local-Prediction
37783108,1.0936124,2.321107187,0.122966051,50.82530773,2.277311163,Local-Prediction
37803070,1.128511367,3.169147269,0.031636335,50.48774367,2.36132566,Local-Prediction
37843100,0.847141333,7.943008254,0.075320591,50.75949538,2.373813864,Local-Prediction
37923064,1.109324267,2.938139962,0.004291235,50.44523417,2.53820464,Local-Prediction
38003036,1.080096733,2.536767498,0.021396487,50.20220608,2.689236178,Local-Prediction
38003050,1.076844467,1.74422647,0.058280756,50.32735452,2.669859715,Local-Prediction
38023082,1.021486467,3.330045881,0,50.61517916,2.653224842,Local-Prediction
38043068,1.0127847,5.656896708,0.020089838,50.49183829,2.700887699,Local-Prediction
38043086,1.098707967,2.604662973,0.153335732,50.65272955,2.675762137,Local-Prediction
38083038,1.0887451,2.746499138,0.044458999,50.22719493,2.79811563,Local-Prediction
38083092,1.027672,3.187576746,0.024608411,50.70994004,2.723729714,Local-Prediction
38143032,1.060609633,2.088062733,0.025377113,50.17880253,2.88992098,Local-Prediction
38163028,1.1172589,2.489184932,0.03133077,50.144769,2.923147363,Local-Prediction
38163034,1.084201367,2.286159495,0.05865557,50.19842567,2.915137905,Local-Prediction
38223018,1.068617733,2.39542608,0.016836947,50.06049439,3.019908617,Local-Prediction
38223050,1.0909477,2.868726612,0.026084075,50.34669482,2.977628284,Local-Prediction
38243088,1.099157733,2.890824688,0.040132754,50.68823068,2.954775457,Local-Prediction
38363014,1.093437333,2.588816552,0.021655039,50.03650092,3.219813504,Local-Prediction
38363036,1.094195333,2.526343234,0.021669725,50.2333287,3.191664301,Local-Prediction
38383064,1.1208016,2.421843341,0.060515826,50.48548084,3.183490848,Local-Prediction
38403054,1.174753267,3.800821384,0.042774853,50.3976887,3.224465653,Local-Prediction
38463052,1.1381564,3.548531592,0.013357887,50.38474488,3.311094675,Local-Prediction
38483026,1.089604267,2.613007108,0.017161932,50.15372623,3.371791413,Local-Prediction
38803038,1.109504567,3.038372144,0.021966253,50.28627415,3.804185233,Local-Prediction
37243050,1.077075333,3.409334653,0.016967942,50.25419391,1.608527278,Local-Prediction
37303046,0.9956531,9.231750582,0.015705384,50.22462937,1.698479712,Local-Prediction
37322986,1.119782833,3.008937708,0.060464145,49.69106274,1.818768773,Local-Prediction
37343052,1.166603233,1.299245421,0.023070627,50.28223222,1.744881419,Local-Prediction
37362994,1.114009733,2.429724418,0.017539591,49.76647973,1.861826083,Local-Prediction
37442962,1.0875926,3.288320801,0.356705145,49.48858668,2.01977527,Local-Prediction
37442974,1.098959533,2.687552735,0.059406559,49.59576754,2.00205877,Local-Prediction
37463042,1.094197533,4.304917365,0.026159745,50.20495906,1.927650394,Local-Prediction
37482938,1.089147,3.054464884,0.058907369,49.27806729,2.109613481,Local-Prediction
37503000,1.0638863,4.790703621,0.021082132,49.83383163,2.046310392,Local-Prediction
37503040,1.103154433,2.758057609,0.030947486,50.19103998,1.986422733,Local-Prediction
37522962,1.127597967,2.128614808,0.026936763,49.49633141,2.129653356,Local-Prediction
37542940,1.097492933,2.828711614,0.059331983,49.30168731,2.18881072,Local-Prediction
37542954,1.1184838,2.535617397,0.055411219,49.42677626,2.168686072,Local-Prediction
37542990,1.038132367,4.356797623,0.170599795,49.74838496,2.116335834,Local-Prediction
37543026,1.0931064,3.690362493,0.111570452,50.06992505,2.063103361,Local-Prediction
37622980,1.132996967,3.78797188,0.022420934,49.66669632,2.241242524,Local-Prediction
37642952,1.1186598,2.329792034,0.017611515,49.4183841,2.308722793,Local-Prediction
37642970,1.095205933,1.87278831,0.01724864,49.57923524,2.283128294,Local-Prediction
37643018,1.075065967,2.450966538,0.025714115,50.00808869,2.213823087,Local-Prediction
37682964,1.0979298,1.748334641,0.084832178,49.52937371,2.346677854,Local-Prediction
37682968,1.097456267,2.533708643,0.021732902,49.56512053,2.341016971,Local-Prediction
37682986,1.0856285,3.067004437,0.0945206,49.72597087,2.315412886,Local-Prediction
37703016,1.077073267,2.11964034,0.02576089,49.99590522,2.300023298,Local-Prediction
37763022,1.0764376,2.284596368,0.043978524,50.05514094,2.374742457,Local-Prediction
37822978,1.113780867,2.936109971,0.06518977,49.66744916,2.519850521,Local-Prediction
37823006,1.0849698,3.834803991,0.133705898,49.9177168,2.480734237,Local-Prediction
37862960,1.104193733,2.332912961,0.021863407,49.51017189,2.599718553,Local-Prediction
37862978,1.093756733,3.774266502,0.030691938,49.67109308,2.575019689,Local-Prediction
37863004,1.092793267,4.050330585,0.064040029,49.90350604,2.538977399,Local-Prediction
37902930,1.1163333,2.124742037,0.008686315,49.24551355,2.695128822,Local-Prediction
